respondent;task;alt;group;chosen;purchase;price_eur;rel_price;rel_price_lvl;comfort;att;speech;app;comfort_2;comfort_4;att_complete;speech_moderate;speech_more_effort;app_invisible
iddqazzxppwnmcyiddq6cdzmayo4b7j3;8;2;iddqazzxppwnmcyiddq6cdzmayo4b7j3_8;0;1;72;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
iddqazzxppwnmcyiddq6cdzmayo4b7j3;8;3;iddqazzxppwnmcyiddq6cdzmayo4b7j3_8;0;0;0;0;0;;;;;0;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;1;1;q1stxhpw61j0gok3063suhq1stxho7c9_1;0;1;48;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;1;2;q1stxhpw61j0gok3063suhq1stxho7c9_1;0;1;66;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;1;3;q1stxhpw61j0gok3063suhq1stxho7c9_1;1;0;0;0;0;;;;;0;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;2;1;q1stxhpw61j0gok3063suhq1stxho7c9_2;0;1;66;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;2;2;q1stxhpw61j0gok3063suhq1stxho7c9_2;1;1;48;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
q1stxhpw61j0gok3063suhq1stxho7c9;2;3;q1stxhpw61j0gok3063suhq1stxho7c9_2;0;0;0;0;0;;;;;0;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;3;1;q1stxhpw61j0gok3063suhq1stxho7c9_3;1;1;30;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;3;2;q1stxhpw61j0gok3063suhq1stxho7c9_3;0;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
q1stxhpw61j0gok3063suhq1stxho7c9;3;3;q1stxhpw61j0gok3063suhq1stxho7c9_3;0;0;0;0;0;;;;;0;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;4;1;q1stxhpw61j0gok3063suhq1stxho7c9_4;0;1;48;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
q1stxhpw61j0gok3063suhq1stxho7c9;4;2;q1stxhpw61j0gok3063suhq1stxho7c9_4;1;1;30;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;4;3;q1stxhpw61j0gok3063suhq1stxho7c9_4;0;0;0;0;0;;;;;0;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;5;1;q1stxhpw61j0gok3063suhq1stxho7c9_5;0;1;66;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;5;2;q1stxhpw61j0gok3063suhq1stxho7c9_5;0;1;48;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
q1stxhpw61j0gok3063suhq1stxho7c9;5;3;q1stxhpw61j0gok3063suhq1stxho7c9_5;1;0;0;0;0;;;;;0;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;6;1;q1stxhpw61j0gok3063suhq1stxho7c9_6;0;1;66;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;6;2;q1stxhpw61j0gok3063suhq1stxho7c9_6;0;1;48;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
q1stxhpw61j0gok3063suhq1stxho7c9;6;3;q1stxhpw61j0gok3063suhq1stxho7c9_6;1;0;0;0;0;;;;;0;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;7;1;q1stxhpw61j0gok3063suhq1stxho7c9_7;0;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
q1stxhpw61j0gok3063suhq1stxho7c9;7;2;q1stxhpw61j0gok3063suhq1stxho7c9_7;1;1;30;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;7;3;q1stxhpw61j0gok3063suhq1stxho7c9_7;0;0;0;0;0;;;;;0;0;0;0;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;8;1;q1stxhpw61j0gok3063suhq1stxho7c9_8;0;1;30;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
q1stxhpw61j0gok3063suhq1stxho7c9;8;2;q1stxhpw61j0gok3063suhq1stxho7c9_8;0;1;48;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
q1stxhpw61j0gok3063suhq1stxho7c9;8;3;q1stxhpw61j0gok3063suhq1stxho7c9_8;1;0;0;0;0;;;;;0;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;1;1;98punjp5epo9ybmskgbxf98punj18bqe_1;0;1;96;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
98punjp5epo9ybmskgbxf98punj18bqe;1;2;98punjp5epo9ybmskgbxf98punj18bqe_1;1;1;132;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;1;3;98punjp5epo9ybmskgbxf98punj18bqe_1;0;0;0;0;0;;;;;0;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;2;1;98punjp5epo9ybmskgbxf98punj18bqe_2;0;1;132;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;2;2;98punjp5epo9ybmskgbxf98punj18bqe_2;1;1;96;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
98punjp5epo9ybmskgbxf98punj18bqe;2;3;98punjp5epo9ybmskgbxf98punj18bqe_2;0;0;0;0;0;;;;;0;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;3;1;98punjp5epo9ybmskgbxf98punj18bqe_3;0;1;60;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;3;2;98punjp5epo9ybmskgbxf98punj18bqe_3;1;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
98punjp5epo9ybmskgbxf98punj18bqe;3;3;98punjp5epo9ybmskgbxf98punj18bqe_3;0;0;0;0;0;;;;;0;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;4;1;98punjp5epo9ybmskgbxf98punj18bqe_4;0;1;96;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
98punjp5epo9ybmskgbxf98punj18bqe;4;2;98punjp5epo9ybmskgbxf98punj18bqe_4;1;1;60;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
98punjp5epo9ybmskgbxf98punj18bqe;4;3;98punjp5epo9ybmskgbxf98punj18bqe_4;0;0;0;0;0;;;;;0;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;5;1;98punjp5epo9ybmskgbxf98punj18bqe_5;0;1;132;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;5;2;98punjp5epo9ybmskgbxf98punj18bqe_5;0;1;96;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
98punjp5epo9ybmskgbxf98punj18bqe;5;3;98punjp5epo9ybmskgbxf98punj18bqe_5;1;0;0;0;0;;;;;0;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;6;1;98punjp5epo9ybmskgbxf98punj18bqe_6;1;1;132;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;6;2;98punjp5epo9ybmskgbxf98punj18bqe_6;0;1;96;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
98punjp5epo9ybmskgbxf98punj18bqe;6;3;98punjp5epo9ybmskgbxf98punj18bqe_6;0;0;0;0;0;;;;;0;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;7;1;98punjp5epo9ybmskgbxf98punj18bqe_7;1;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
98punjp5epo9ybmskgbxf98punj18bqe;7;2;98punjp5epo9ybmskgbxf98punj18bqe_7;0;1;60;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
98punjp5epo9ybmskgbxf98punj18bqe;7;3;98punjp5epo9ybmskgbxf98punj18bqe_7;0;0;0;0;0;;;;;0;0;0;0;0;0
98punjp5epo9ybmskgbxf98punj18bqe;8;1;98punjp5epo9ybmskgbxf98punj18bqe_8;1;1;60;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
98punjp5epo9ybmskgbxf98punj18bqe;8;2;98punjp5epo9ybmskgbxf98punj18bqe_8;0;1;96;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
98punjp5epo9ybmskgbxf98punj18bqe;8;3;98punjp5epo9ybmskgbxf98punj18bqe_8;0;0;0;0;0;;;;;0;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;1;1;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_1;0;1;24;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;1;2;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_1;1;1;33;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;1;3;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_1;0;0;0;0;0;;;;;0;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;2;1;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_2;1;1;33;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;2;2;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_2;0;1;24;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;2;3;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_2;0;0;0;0;0;;;;;0;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;3;1;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_3;0;1;15;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;3;2;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_3;1;1;33;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;3;3;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_3;0;0;0;0;0;;;;;0;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;4;1;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_4;1;1;24;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;4;2;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_4;0;1;15;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;4;3;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_4;0;0;0;0;0;;;;;0;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;5;1;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_5;0;1;33;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;5;2;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_5;1;1;24;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;5;3;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_5;0;0;0;0;0;;;;;0;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;6;1;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_6;0;1;33;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;6;2;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_6;1;1;24;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;6;3;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_6;0;0;0;0;0;;;;;0;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;7;1;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_7;1;1;33;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;7;2;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_7;0;1;15;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;7;3;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_7;0;0;0;0;0;;;;;0;0;0;0;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;8;1;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_8;1;1;15;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;8;2;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_8;0;1;24;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg;8;3;0c8b90lbee6d4oh2gr0c8b9qsjzbmtxg_8;0;0;0;0;0;;;;;0;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;1;1;65c2ht2poxt9s65cwnjnbay8chbhqwl1_1;0;1;96;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;1;2;65c2ht2poxt9s65cwnjnbay8chbhqwl1_1;1;1;132;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;1;3;65c2ht2poxt9s65cwnjnbay8chbhqwl1_1;0;0;0;0;0;;;;;0;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;2;1;65c2ht2poxt9s65cwnjnbay8chbhqwl1_2;0;1;132;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;2;2;65c2ht2poxt9s65cwnjnbay8chbhqwl1_2;0;1;96;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
65c2ht2poxt9s65cwnjnbay8chbhqwl1;2;3;65c2ht2poxt9s65cwnjnbay8chbhqwl1_2;1;0;0;0;0;;;;;0;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;3;1;65c2ht2poxt9s65cwnjnbay8chbhqwl1_3;0;1;60;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;3;2;65c2ht2poxt9s65cwnjnbay8chbhqwl1_3;0;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
65c2ht2poxt9s65cwnjnbay8chbhqwl1;3;3;65c2ht2poxt9s65cwnjnbay8chbhqwl1_3;1;0;0;0;0;;;;;0;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;4;1;65c2ht2poxt9s65cwnjnbay8chbhqwl1_4;1;1;96;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
65c2ht2poxt9s65cwnjnbay8chbhqwl1;4;2;65c2ht2poxt9s65cwnjnbay8chbhqwl1_4;0;1;60;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;4;3;65c2ht2poxt9s65cwnjnbay8chbhqwl1_4;0;0;0;0;0;;;;;0;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;5;1;65c2ht2poxt9s65cwnjnbay8chbhqwl1_5;0;1;132;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;5;2;65c2ht2poxt9s65cwnjnbay8chbhqwl1_5;0;1;96;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;5;3;65c2ht2poxt9s65cwnjnbay8chbhqwl1_5;1;0;0;0;0;;;;;0;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;6;1;65c2ht2poxt9s65cwnjnbay8chbhqwl1_6;0;1;132;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;6;2;65c2ht2poxt9s65cwnjnbay8chbhqwl1_6;1;1;96;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
65c2ht2poxt9s65cwnjnbay8chbhqwl1;6;3;65c2ht2poxt9s65cwnjnbay8chbhqwl1_6;0;0;0;0;0;;;;;0;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;7;1;65c2ht2poxt9s65cwnjnbay8chbhqwl1_7;0;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
65c2ht2poxt9s65cwnjnbay8chbhqwl1;7;2;65c2ht2poxt9s65cwnjnbay8chbhqwl1_7;0;1;60;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;7;3;65c2ht2poxt9s65cwnjnbay8chbhqwl1_7;1;0;0;0;0;;;;;0;0;0;0;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;8;1;65c2ht2poxt9s65cwnjnbay8chbhqwl1_8;0;1;60;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
65c2ht2poxt9s65cwnjnbay8chbhqwl1;8;2;65c2ht2poxt9s65cwnjnbay8chbhqwl1_8;1;1;96;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
65c2ht2poxt9s65cwnjnbay8chbhqwl1;8;3;65c2ht2poxt9s65cwnjnbay8chbhqwl1_8;0;0;0;0;0;;;;;0;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;1;1;po4noijomgl5ojkpo4noalpbgrgbx223_1;0;1;200;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;1;2;po4noijomgl5ojkpo4noalpbgrgbx223_1;1;1;275;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;1;3;po4noijomgl5ojkpo4noalpbgrgbx223_1;0;0;0;0;0;;;;;0;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;2;1;po4noijomgl5ojkpo4noalpbgrgbx223_2;1;1;275;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;2;2;po4noijomgl5ojkpo4noalpbgrgbx223_2;0;1;200;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
po4noijomgl5ojkpo4noalpbgrgbx223;2;3;po4noijomgl5ojkpo4noalpbgrgbx223_2;0;0;0;0;0;;;;;0;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;3;1;po4noijomgl5ojkpo4noalpbgrgbx223_3;0;1;125;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;3;2;po4noijomgl5ojkpo4noalpbgrgbx223_3;1;1;275;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
po4noijomgl5ojkpo4noalpbgrgbx223;3;3;po4noijomgl5ojkpo4noalpbgrgbx223_3;0;0;0;0;0;;;;;0;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;4;1;po4noijomgl5ojkpo4noalpbgrgbx223_4;0;1;200;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
po4noijomgl5ojkpo4noalpbgrgbx223;4;2;po4noijomgl5ojkpo4noalpbgrgbx223_4;1;1;125;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;4;3;po4noijomgl5ojkpo4noalpbgrgbx223_4;0;0;0;0;0;;;;;0;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;5;1;po4noijomgl5ojkpo4noalpbgrgbx223_5;0;1;275;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;5;2;po4noijomgl5ojkpo4noalpbgrgbx223_5;1;1;200;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
po4noijomgl5ojkpo4noalpbgrgbx223;5;3;po4noijomgl5ojkpo4noalpbgrgbx223_5;0;0;0;0;0;;;;;0;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;6;1;po4noijomgl5ojkpo4noalpbgrgbx223_6;1;1;275;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;6;2;po4noijomgl5ojkpo4noalpbgrgbx223_6;0;1;200;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
po4noijomgl5ojkpo4noalpbgrgbx223;6;3;po4noijomgl5ojkpo4noalpbgrgbx223_6;0;0;0;0;0;;;;;0;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;7;1;po4noijomgl5ojkpo4noalpbgrgbx223_7;0;1;275;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
po4noijomgl5ojkpo4noalpbgrgbx223;7;2;po4noijomgl5ojkpo4noalpbgrgbx223_7;1;1;125;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;7;3;po4noijomgl5ojkpo4noalpbgrgbx223_7;0;0;0;0;0;;;;;0;0;0;0;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;8;1;po4noijomgl5ojkpo4noalpbgrgbx223_8;1;1;125;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
po4noijomgl5ojkpo4noalpbgrgbx223;8;2;po4noijomgl5ojkpo4noalpbgrgbx223_8;0;1;200;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
po4noijomgl5ojkpo4noalpbgrgbx223;8;3;po4noijomgl5ojkpo4noalpbgrgbx223_8;0;0;0;0;0;;;;;0;0;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;1;1;5f3x44ksugcj6y7v3g2sng5f3xffv42v_1;0;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;1;2;5f3x44ksugcj6y7v3g2sng5f3xffv42v_1;1;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;1;3;5f3x44ksugcj6y7v3g2sng5f3xffv42v_1;0;0;0;0;0;;;;;0;0;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;2;1;5f3x44ksugcj6y7v3g2sng5f3xffv42v_2;0;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;2;2;5f3x44ksugcj6y7v3g2sng5f3xffv42v_2;1;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
5f3x44ksugcj6y7v3g2sng5f3xffv42v;2;3;5f3x44ksugcj6y7v3g2sng5f3xffv42v_2;0;0;0;0;0;;;;;0;0;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;3;1;5f3x44ksugcj6y7v3g2sng5f3xffv42v_3;1;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;3;2;5f3x44ksugcj6y7v3g2sng5f3xffv42v_3;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
5f3x44ksugcj6y7v3g2sng5f3xffv42v;3;3;5f3x44ksugcj6y7v3g2sng5f3xffv42v_3;0;0;0;0;0;;;;;0;0;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;4;1;5f3x44ksugcj6y7v3g2sng5f3xffv42v_4;1;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
5f3x44ksugcj6y7v3g2sng5f3xffv42v;4;2;5f3x44ksugcj6y7v3g2sng5f3xffv42v_4;0;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;4;3;5f3x44ksugcj6y7v3g2sng5f3xffv42v_4;0;0;0;0;0;;;;;0;0;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;5;1;5f3x44ksugcj6y7v3g2sng5f3xffv42v_5;1;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;5;2;5f3x44ksugcj6y7v3g2sng5f3xffv42v_5;0;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;5;3;5f3x44ksugcj6y7v3g2sng5f3xffv42v_5;0;0;0;0;0;;;;;0;0;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;6;1;5f3x44ksugcj6y7v3g2sng5f3xffv42v_6;0;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;6;2;5f3x44ksugcj6y7v3g2sng5f3xffv42v_6;1;1;72;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
5f3x44ksugcj6y7v3g2sng5f3xffv42v;6;3;5f3x44ksugcj6y7v3g2sng5f3xffv42v_6;0;0;0;0;0;;;;;0;0;0;0;0;0
5f3x44ksugcj6y7v3g2sng5f3xffv42v;7;1;5f3x44ksugcj6y7v3g2sng5f3xffv42v_7;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
5f3x44ksugcj6y7v3g2sng5f3xffv42v;7;2;5f3x44ksugcj6y7v3g2sng5f3xffv42v_7;1;1;45;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
